Composition,Temperature,Stage,Mean_CN,Std_CN,Min_CN,Max_CN,Median_CN,Mean_AtomicVolume,Std_AtomicVolume,Min_AtomicVolume,Max_AtomicVolume,Median_AtomicVolume,Mean_CavityRadius,Std_CavityRadius,Min_CavityRadius,Max_CavityRadius,Median_CavityRadius,Mean_Displacement,Std_Displacement,Min_Displacement,Max_Displacement,Median_Displacement,Mean_Temperature,Std_Temperature,Min_Temperature,Max_Temperature,First_Temperature,Last_Temperature,Delta_Temperature
6040,100,bed,0.34952485842010095,0.38032850831245035,0.0,0.0,0.0,0.29718565498758487,0.48410778424871515,0.9027750416978582,0.34425172132215337,0.6045809022073678,0.5464421030389053,0.36671196899540615,0.2900031938677756,0.5242393278837421,0.6732883411580586,0.0,0.0,0.0,0.0,0.0,0.11400595482470977,0.09083909389784449,0.27768264708461604,0.08892881681594034,0.2720428585958193,0.10666958810693694,0.5574042057723521
6040,100,laser,0.5118519261229757,0.3467419040001083,0.0,0.3333333333333339,0.5,0.29718508453787607,0.5180663013736935,0.8683398342592223,0.09840211737717208,0.3625446099813061,0.3589289555678228,0.38470293629806784,0.1386138613861405,0.5716394187102636,0.3830888106416275,0.0,0.0,0.0,0.0,0.0,0.2197377492757876,0.11561444275088859,0.34983453413396964,0.21190480533615474,0.3415753142978433,0.22342114662528645,0.5705472443723096
6040,100,hold,0.6360059807312224,0.382469341322885,0.0,0.3333333333333339,0.5,0.2971855030416197,0.5803653069966237,0.8824054739109304,0.18540553936879028,0.22071791385788941,0.26102535801349,0.43650518663403615,0.3714468221015643,0.5477001427273906,0.24512910798122078,0.0,0.0,0.0,0.0,0.0,0.2785214062793858,0.0029229409537064703,0.4335021069781824,0.22534247824738696,0.43006955898805604,0.23181328394898704,0.5048708630301318
6040,100,cooling,0.7296950345043349,0.0,0.0,0.6666666666666661,0.5,0.29718537116778165,0.9492333000307749,0.7819760188067191,0.8070895913627281,0.15476123038576972,0.12336503123969855,0.48866433652367336,0.45432769083360114,0.42337323212663813,0.07009976525821493,0.0,0.0,0.0,0.0,0.0,0.22198568378293027,0.11211810558517751,0.35817706001541577,0.2200221326377363,0.4276042610960515,0.11289765854566314,0.4369434055465387
6040,150,equilibrium,0.9186330969125986,0.7536219127709973,0.0,1.0,0.5,0.29718522986004103,0.9355717023509618,1.0,0.8446425337353725,0.05373968541702112,0.15885483174400417,0.7033979087502025,0.477962312360269,0.8508660957571039,0.052944053208136665,0.0,0.0,0.0,0.0,0.0,0.021491105706756164,0.30706680950289234,0.06083697573628849,0.000568516930859797,0.05828715966728426,0.008650264580438272,0.6703461294192364
6040,150,bed,0.34952485842010095,0.38032850831245035,0.0,0.0,0.0,0.29718565498758487,0.48410778424871515,0.9027750416978582,0.34425172132215337,0.6045809022073678,0.5464421030389053,0.36671196899540615,0.2900031938677756,0.5242393278837421,0.6732883411580586,0.0,0.0,0.0,0.0,0.0,0.11400595482470977,0.09083909389784449,0.27768264708461604,0.08892881681594034,0.2720428585958193,0.10666958810693694,0.5574042057723521
6040,150,laser,0.5118519261229757,0.3467419040001083,0.0,0.3333333333333339,0.5,0.29718508453787607,0.5180663013736935,0.8683398342592223,0.09840211737717208,0.3625446099813061,0.3589289555678228,0.38470293629806784,0.1386138613861405,0.5716394187102636,0.3830888106416275,0.0,0.0,0.0,0.0,0.0,0.2870586666691214,0.2751732916020554,0.34984376514462684,0.356438834266674,0.3415753142978433,0.3728408105195862,0.6583709688801072
6040,150,hold,0.5525942766374339,0.22816195286601904,0.0,0.3333333333333339,0.5,0.29718513291168946,0.6080799581839562,0.9382477706420813,0.1525757079900486,0.33920580071375994,0.3096221214920014,0.44585651920988667,0.7654104120089436,0.49031724406383814,0.2688771517996864,0.0,0.0,0.0,0.0,0.0,0.42524740499007196,0.004876330376739877,0.5531960066647896,0.38344794877875277,0.5350204962434608,0.37477076198565906,0.5051566579634464
6040,150,cooling,0.6506879088445405,0.1030849560742606,0.0,0.3333333333333339,0.5,0.2971860068518879,1.0,0.9014091906018935,1.0,0.2478143469476386,0.17330575869093146,0.42123316335880867,0.8818268923666537,0.3441595302971323,0.15290492957746338,0.0,0.0,0.0,0.0,0.0,0.2988087589389282,0.27335310780179356,0.3616017649692376,0.36093224615871056,0.5410941942787402,0.1168205925521284,0.3486962811375344
6040,200,equilibrium,0.9186330969125986,0.7536219127709973,0.0,1.0,0.5,0.29718522986004103,0.9355717023509618,1.0,0.8446425337353725,0.05373968541702112,0.15885483174400417,0.7033979087502025,0.477962312360269,0.8508660957571039,0.052944053208136665,0.0,0.0,0.0,0.0,0.0,0.021491105706756164,0.30706680950289234,0.06083697573628849,0.000568516930859797,0.05828715966728426,0.008650264580438272,0.6703461294192364
